Date,Time,DayOfWeek,AreaID,AreaType,OccupancyCount,Event,FootTraffic,EmployeePreferences,Temperature,LightingLevel,NoiseLevel,SpaceCondition,SpecialEquipment,AreaSize_sqft,RoomCapacity,UtilizationLabel
2023-01-09,09:00,Monday,A099,Meeting Room,34,Client Visit,80,Flexible,24.1,Dim,Quiet,Under Maintenance,None,957,54,Medium
2023-01-09,10:00,Monday,A063,Meeting Room,5,Team Meeting,99,Collaborative,21.5,Bright,Moderate,Under Maintenance,Projector,492,60,Low
2023-01-09,11:00,Monday,A051,Meeting Room,36,Team Meeting,13,Flexible,21.6,Dim,Moderate,Under Maintenance,Projector,905,54,High
2023-01-09,12:00,Monday,A099,Open Space,4,Team Meeting,9,Collaborative,23,Dim,Loud,Occupied,Computer,698,54,Low
2023-01-09,13:00,Monday,A089,Meeting Room,32,Team Meeting,34,Quiet,23.3,Dim,Loud,Under Maintenance,Projector,248,57,Medium
2023-01-09,14:00,Monday,A081,Open Space,48,Team Meeting,24,Flexible,22,Bright,Quiet,Under Maintenance,Projector,860,51,High
2023-01-09,15:00,Monday,A055,Meeting Room,13,None,2,Flexible,23.2,Dim,Loud,Occupied,None,932,54,Low
2023-01-09,16:00,Monday,A002,Private Office,11,Workshop,16,Collaborative,18.2,Dim,Loud,Under Maintenance,Projector,504,50,Low
2023-01-09,17:00,Monday,A017,Open Space,41,Workshop,11,Quiet,21.4,Dim,Loud,Available,Whiteboard,382,61,High
2023-01-09,18:00,Monday,A075,Meeting Room,19,Workshop,53,Collaborative,20.2,Bright,Moderate,Available,None,461,50,Medium
2023-01-09,19:00,Monday,A051,Meeting Room,49,None,23,Collaborative,19,Medium,Loud,Available,Projector,478,54,High
2023-01-09,20:00,Monday,A045,Meeting Room,23,Client Visit,28,Flexible,18.8,Dim,Loud,Available,Computer,297,56,Medium
2023-01-09,21:00,Monday,A064,Meeting Room,42,None,42,Quiet,22.8,Bright,Loud,Under Maintenance,None,655,52,High
2023-01-09,22:00,Monday,A015,Open Space,33,None,24,Quiet,22.2,Medium,Moderate,Under Maintenance,None,455,68,Medium
2023-01-09,23:00,Monday,A026,Private Office,24,None,99,Collaborative,20,Dim,Loud,Occupied,Projector,639,58,Medium
2023-01-10,00:00,Tuesday,A042,Open Space,49,Workshop,59,Quiet,21.8,Medium,Quiet,Under Maintenance,Whiteboard,528,65,High
2023-01-10,01:00,Tuesday,A023,Private Office,28,None,89,Flexible,21.9,Bright,Moderate,Occupied,None,116,45,Medium
2023-01-10,02:00,Tuesday,A032,Meeting Room,38,Workshop,64,Quiet,19.6,Dim,Loud,Occupied,Projector,738,60,Medium
2023-01-10,03:00,Tuesday,A089,Open Space,30,Workshop,83,Quiet,23.2,Dim,Loud,Occupied,Whiteboard,478,57,Medium
2023-01-10,04:00,Tuesday,A001,Open Space,46,Team Meeting,27,Quiet,24.2,Bright,Quiet,Available,Computer,779,57,High
2023-01-10,05:00,Tuesday,A072,Meeting Room,42,None,15,Collaborative,24.3,Dim,Quiet,Available,None,605,49,High
2023-01-10,06:00,Tuesday,A020,Open Space,49,Client Visit,46,Collaborative,22.8,Medium,Loud,Under Maintenance,Computer,855,63,High
2023-01-10,07:00,Tuesday,A064,Meeting Room,22,Team Meeting,80,Quiet,22.1,Bright,Moderate,Available,Whiteboard,998,52,Medium
2023-01-10,08:00,Tuesday,A005,Open Space,43,Client Visit,91,Quiet,18.5,Medium,Moderate,Occupied,Whiteboard,175,61,High
2023-01-10,09:00,Tuesday,A042,Meeting Room,37,Team Meeting,57,Collaborative,20.3,Medium,Moderate,Under Maintenance,Whiteboard,330,65,Medium
2023-01-10,10:00,Tuesday,A039,Open Space,19,Team Meeting,75,Collaborative,18.7,Bright,Moderate,Available,Whiteboard,815,48,Medium
2023-01-10,11:00,Tuesday,A098,Open Space,22,Workshop,26,Quiet,25.7,Medium,Moderate,Available,Projector,347,51,Medium
2023-01-10,12:00,Tuesday,A028,Private Office,44,Team Meeting,52,Flexible,19.1,Dim,Loud,Available,Whiteboard,401,56,High
2023-01-10,13:00,Tuesday,A065,Open Space,15,None,41,Quiet,19.2,Dim,Loud,Available,Whiteboard,825,68,Low
2023-01-10,14:00,Tuesday,A019,Private Office,49,None,58,Flexible,25.1,Bright,Loud,Available,Whiteboard,314,64,High
2023-01-10,15:00,Tuesday,A052,Private Office,41,None,46,Collaborative,25.6,Medium,Moderate,Available,Projector,257,58,High
2023-01-10,16:00,Tuesday,A099,Meeting Room,7,Workshop,93,Flexible,24.1,Bright,Quiet,Available,None,168,54,Low
2023-01-10,17:00,Tuesday,A012,Open Space,49,Client Visit,33,Quiet,18,Medium,Loud,Under Maintenance,None,492,48,High
2023-01-10,18:00,Tuesday,A072,Meeting Room,20,Workshop,36,Quiet,18,Bright,Loud,Occupied,Projector,184,49,Medium
2023-01-10,19:00,Tuesday,A041,Open Space,0,None,5,Collaborative,21,Medium,Moderate,Available,None,366,55,Low
2023-01-10,20:00,Tuesday,A032,Meeting Room,7,Team Meeting,6,Collaborative,19.1,Dim,Loud,Under Maintenance,Projector,168,60,Low
2023-01-10,21:00,Tuesday,A046,Private Office,28,Team Meeting,95,Collaborative,18.1,Medium,Quiet,Occupied,Projector,710,62,Medium
2023-01-10,22:00,Tuesday,A064,Private Office,31,Workshop,95,Quiet,21.7,Medium,Moderate,Occupied,Whiteboard,446,52,Medium
2023-01-10,23:00,Tuesday,A095,Meeting Room,37,None,24,Quiet,25.5,Dim,Loud,Available,Whiteboard,827,47,High
2023-01-11,00:00,Wednesday,A026,Open Space,4,Client Visit,32,Flexible,20.6,Dim,Moderate,Occupied,Projector,772,58,Low
2023-01-11,01:00,Wednesday,A048,Private Office,46,None,54,Flexible,23.3,Bright,Loud,Under Maintenance,Projector,522,53,High
2023-01-11,02:00,Wednesday,A045,Private Office,21,None,57,Quiet,23.2,Bright,Loud,Under Maintenance,Projector,705,56,Medium
2023-01-11,03:00,Wednesday,A016,Open Space,46,Team Meeting,6,Flexible,20,Bright,Loud,Available,Projector,273,58,High
2023-01-11,04:00,Wednesday,A082,Open Space,33,Team Meeting,56,Flexible,23.2,Dim,Loud,Available,Projector,776,56,Medium
2023-01-11,05:00,Wednesday,A033,Open Space,0,Client Visit,11,Quiet,19.7,Bright,Quiet,Under Maintenance,None,214,58,Low
2023-01-11,06:00,Wednesday,A043,Open Space,25,Client Visit,15,Quiet,19,Medium,Loud,Under Maintenance,Whiteboard,319,39,Medium
2023-01-11,07:00,Wednesday,A086,Meeting Room,42,None,79,Flexible,23.6,Medium,Quiet,Under Maintenance,Whiteboard,130,57,High
2023-01-11,08:00,Wednesday,A024,Private Office,9,Client Visit,42,Collaborative,18.9,Medium,Quiet,Occupied,Whiteboard,622,46,Low
2023-01-11,09:00,Wednesday,A039,Open Space,29,Team Meeting,99,Quiet,26,Dim,Moderate,Under Maintenance,Projector,442,48,Medium
2023-01-11,10:00,Wednesday,A042,Meeting Room,49,Team Meeting,76,Quiet,19.5,Medium,Quiet,Available,Computer,476,65,High
2023-01-11,11:00,Wednesday,A052,Private Office,17,Team Meeting,6,Collaborative,22.8,Medium,Quiet,Under Maintenance,Computer,229,58,Low
2023-01-11,12:00,Wednesday,A038,Meeting Room,16,Client Visit,99,Collaborative,21.3,Dim,Loud,Available,None,716,49,Low
2023-01-11,13:00,Wednesday,A062,Private Office,25,Client Visit,50,Collaborative,19,Bright,Quiet,Under Maintenance,None,638,55,Medium
2023-01-11,14:00,Wednesday,A088,Private Office,7,Team Meeting,72,Quiet,18.2,Medium,Moderate,Occupied,Projector,838,62,Low
2023-01-11,15:00,Wednesday,A012,Open Space,46,Client Visit,31,Flexible,23,Medium,Loud,Occupied,None,101,48,High
2023-01-11,16:00,Wednesday,A033,Open Space,39,Client Visit,74,Collaborative,24.5,Medium,Moderate,Available,Whiteboard,970,58,High
2023-01-11,17:00,Wednesday,A018,Open Space,48,None,7,Collaborative,24.7,Bright,Quiet,Under Maintenance,Computer,200,56,High
2023-01-11,18:00,Wednesday,A040,Private Office,11,Workshop,96,Flexible,21.9,Dim,Quiet,Available,None,632,59,Low
2023-01-11,19:00,Wednesday,A035,Open Space,26,Client Visit,86,Flexible,24.2,Dim,Moderate,Available,Whiteboard,157,46,Medium
2023-01-11,20:00,Wednesday,A022,Meeting Room,7,None,88,Quiet,23.4,Medium,Moderate,Available,Projector,488,65,Low
2023-01-11,21:00,Wednesday,A078,Open Space,24,Team Meeting,71,Quiet,23.8,Bright,Quiet,Occupied,Projector,791,59,Medium
2023-01-11,22:00,Wednesday,A029,Meeting Room,45,Team Meeting,44,Collaborative,21.9,Medium,Moderate,Occupied,Projector,440,44,High
2023-01-11,23:00,Wednesday,A009,Meeting Room,3,None,85,Quiet,23.1,Dim,Moderate,Available,Computer,960,47,Low
2023-01-12,00:00,Thursday,A029,Meeting Room,32,None,58,Flexible,24.4,Bright,Moderate,Available,None,119,44,High
2023-01-12,01:00,Thursday,A098,Private Office,0,Client Visit,3,Flexible,21.2,Bright,Quiet,Occupied,Whiteboard,354,51,Low
2023-01-12,02:00,Thursday,A064,Meeting Room,18,None,66,Quiet,24.4,Medium,Quiet,Occupied,None,416,52,Medium
2023-01-12,03:00,Thursday,A080,Private Office,30,Workshop,28,Flexible,22.7,Medium,Moderate,Occupied,None,137,58,Medium
2023-01-12,04:00,Thursday,A084,Open Space,15,Workshop,28,Collaborative,19.3,Bright,Quiet,Occupied,Whiteboard,759,55,Low
2023-01-12,05:00,Thursday,A012,Open Space,13,None,97,Quiet,18.2,Bright,Loud,Available,Projector,636,48,Low
2023-01-12,06:00,Thursday,A073,Private Office,47,Workshop,97,Quiet,20.9,Medium,Loud,Occupied,Computer,485,48,High
2023-01-12,07:00,Thursday,A090,Open Space,4,None,27,Flexible,22.4,Bright,Loud,Available,Whiteboard,732,54,Low
2023-01-12,08:00,Thursday,A009,Private Office,40,Workshop,76,Flexible,24.7,Medium,Quiet,Under Maintenance,Computer,125,47,High
2023-01-12,09:00,Thursday,A049,Meeting Room,25,Client Visit,78,Collaborative,19,Bright,Moderate,Under Maintenance,Computer,553,55,Medium
2023-01-12,10:00,Thursday,A087,Meeting Room,27,None,86,Flexible,24.4,Dim,Loud,Occupied,Computer,780,65,Medium
2023-01-12,11:00,Thursday,A067,Meeting Room,1,Workshop,43,Quiet,24.9,Medium,Loud,Occupied,None,422,50,Low
2023-01-12,12:00,Thursday,A011,Meeting Room,49,None,89,Collaborative,19.2,Dim,Quiet,Available,Whiteboard,836,57,High
2023-01-12,13:00,Thursday,A063,Private Office,5,Workshop,3,Flexible,24.8,Medium,Quiet,Available,Whiteboard,612,60,Low
2023-01-12,14:00,Thursday,A008,Open Space,8,Workshop,89,Flexible,25.9,Dim,Loud,Under Maintenance,Whiteboard,918,58,Low
2023-01-12,15:00,Thursday,A028,Open Space,32,None,8,Quiet,23.8,Medium,Quiet,Under Maintenance,Whiteboard,872,56,Medium
2023-01-12,16:00,Thursday,A079,Open Space,40,Team Meeting,4,Flexible,24.3,Dim,Moderate,Available,None,112,42,High
2023-01-12,17:00,Thursday,A016,Private Office,24,None,55,Collaborative,26,Bright,Loud,Under Maintenance,None,659,58,Medium
2023-01-12,18:00,Thursday,A094,Meeting Room,47,None,95,Collaborative,22.8,Dim,Quiet,Under Maintenance,None,924,49,High
2023-01-12,19:00,Thursday,A022,Private Office,12,None,83,Quiet,20.5,Bright,Moderate,Available,Projector,470,65,Low
2023-01-12,20:00,Thursday,A087,Meeting Room,8,Workshop,49,Flexible,24.7,Medium,Moderate,Occupied,None,390,65,Low
2023-01-12,21:00,Thursday,A089,Private Office,12,Client Visit,74,Collaborative,22.9,Bright,Loud,Available,Whiteboard,431,57,Low
2023-01-12,22:00,Thursday,A099,Open Space,30,Workshop,14,Quiet,22.6,Bright,Quiet,Occupied,Whiteboard,705,54,Medium
2023-01-12,23:00,Thursday,A076,Open Space,40,Client Visit,31,Collaborative,20,Bright,Loud,Occupied,Computer,360,56,High
2023-01-13,00:00,Friday,A063,Private Office,10,Client Visit,27,Quiet,24.1,Medium,Loud,Available,Computer,889,60,Low
2023-01-13,01:00,Friday,A051,Private Office,3,Team Meeting,21,Quiet,18.7,Medium,Moderate,Under Maintenance,Projector,970,54,Low
2023-01-13,02:00,Friday,A015,Private Office,33,Team Meeting,16,Quiet,25.4,Dim,Quiet,Under Maintenance,Projector,304,68,Medium
2023-01-13,03:00,Friday,A094,Open Space,37,Team Meeting,58,Collaborative,20.6,Medium,Loud,Occupied,Computer,796,49,High
2023-01-13,04:00,Friday,A002,Meeting Room,45,Client Visit,89,Quiet,19,Medium,Quiet,Available,Projector,786,50,High
2023-01-13,05:00,Friday,A035,Private Office,3,None,70,Collaborative,21.5,Dim,Loud,Under Maintenance,Projector,486,46,Low
2023-01-13,06:00,Friday,A088,Meeting Room,37,Workshop,56,Flexible,18.3,Bright,Quiet,Available,Projector,991,62,Medium
2023-01-13,07:00,Friday,A088,Meeting Room,18,Workshop,25,Flexible,23.5,Bright,Moderate,Available,Computer,920,62,Low
2023-01-13,08:00,Friday,A036,Private Office,5,Client Visit,24,Quiet,25.2,Bright,Quiet,Occupied,None,567,50,Low
2023-01-13,09:00,Friday,A004,Meeting Room,33,Client Visit,9,Collaborative,24.7,Bright,Moderate,Occupied,None,514,39,High
2023-01-13,10:00,Friday,A048,Private Office,17,Workshop,44,Quiet,19,Bright,Moderate,Available,Computer,168,53,Low
2023-01-13,11:00,Friday,A062,Private Office,12,Team Meeting,82,Collaborative,19,Medium,Moderate,Occupied,None,571,55,Low
2023-01-13,12:00,Friday,A059,Private Office,40,None,10,Flexible,24.5,Bright,Quiet,Available,None,203,52,High
2023-01-13,13:00,Friday,A060,Private Office,22,Team Meeting,76,Flexible,25.4,Bright,Moderate,Under Maintenance,Computer,857,49,Medium
2023-01-13,14:00,Friday,A001,Open Space,18,Team Meeting,52,Collaborative,21.7,Medium,Quiet,Occupied,Computer,260,57,Low
2023-01-13,15:00,Friday,A040,Private Office,44,Team Meeting,71,Flexible,22,Dim,Quiet,Occupied,Projector,299,59,High
2023-01-13,16:00,Friday,A052,Meeting Room,10,None,67,Flexible,20.5,Medium,Quiet,Occupied,Projector,315,58,Low
2023-01-13,17:00,Friday,A060,Open Space,0,Client Visit,94,Collaborative,25.2,Medium,Moderate,Under Maintenance,Computer,311,49,Low
2023-01-13,18:00,Friday,A010,Private Office,23,None,27,Flexible,23.2,Medium,Quiet,Available,Computer,607,53,Medium
2023-01-13,19:00,Friday,A083,Open Space,6,Client Visit,74,Quiet,20.3,Dim,Quiet,Under Maintenance,Computer,115,61,Low
2023-01-13,20:00,Friday,A034,Private Office,24,None,64,Collaborative,20.4,Medium,Loud,Available,Computer,597,57,Medium
2023-01-13,21:00,Friday,A035,Meeting Room,20,None,48,Quiet,25.1,Bright,Moderate,Available,Projector,983,46,Medium
2023-01-13,22:00,Friday,A022,Open Space,14,Workshop,46,Collaborative,18.1,Medium,Moderate,Available,Computer,431,65,Low
2023-01-13,23:00,Friday,A059,Open Space,0,None,51,Quiet,20.6,Medium,Loud,Occupied,Projector,816,52,Low
2023-01-14,00:00,Saturday,A040,Open Space,11,None,87,Collaborative,22.4,Dim,Quiet,Available,Computer,976,59,Low
2023-01-14,01:00,Saturday,A067,Open Space,6,Client Visit,53,Quiet,19.2,Medium,Moderate,Available,Whiteboard,650,50,Low
2023-01-14,02:00,Saturday,A036,Meeting Room,14,None,59,Flexible,18.7,Dim,Moderate,Available,Whiteboard,700,50,Low
2023-01-14,03:00,Saturday,A076,Private Office,20,Team Meeting,56,Collaborative,24.5,Medium,Quiet,Available,None,355,56,Medium
2023-01-14,04:00,Saturday,A003,Private Office,18,None,46,Quiet,25.2,Bright,Moderate,Occupied,None,865,53,Medium
2023-01-14,05:00,Saturday,A017,Private Office,28,Workshop,30,Flexible,24.6,Bright,Quiet,Available,None,827,61,Medium
2023-01-14,06:00,Saturday,A093,Meeting Room,24,None,45,Collaborative,25.2,Dim,Quiet,Available,Projector,979,47,Medium
2023-01-14,07:00,Saturday,A090,Private Office,32,Team Meeting,25,Flexible,22.4,Medium,Moderate,Under Maintenance,Whiteboard,914,54,Medium
2023-01-14,08:00,Saturday,A017,Meeting Room,48,Client Visit,4,Quiet,24.5,Dim,Loud,Under Maintenance,None,271,61,High
2023-01-14,09:00,Saturday,A062,Meeting Room,31,Client Visit,83,Collaborative,21.1,Bright,Moderate,Available,None,748,55,Medium
2023-01-14,10:00,Saturday,A047,Private Office,48,Workshop,51,Quiet,23.3,Bright,Quiet,Available,Whiteboard,597,53,High
2023-01-14,11:00,Saturday,A074,Open Space,34,None,74,Collaborative,25.9,Medium,Loud,Occupied,Whiteboard,570,57,Medium
2023-01-14,12:00,Saturday,A062,Open Space,43,None,53,Flexible,19.8,Dim,Quiet,Available,Whiteboard,483,55,High
2023-01-14,13:00,Saturday,A010,Private Office,37,None,32,Flexible,21.1,Dim,Loud,Occupied,Projector,789,53,High
2023-01-14,14:00,Saturday,A008,Private Office,25,None,49,Collaborative,21.8,Medium,Loud,Under Maintenance,Computer,688,58,Medium
2023-01-14,15:00,Saturday,A054,Private Office,10,Client Visit,37,Quiet,19.1,Medium,Loud,Under Maintenance,Whiteboard,799,59,Low
2023-01-14,16:00,Saturday,A038,Private Office,34,Team Meeting,26,Collaborative,18.6,Medium,Quiet,Under Maintenance,Computer,606,49,High
2023-01-14,17:00,Saturday,A017,Meeting Room,7,Workshop,97,Collaborative,24.6,Dim,Quiet,Occupied,None,626,61,Low
2023-01-14,18:00,Saturday,A063,Private Office,45,None,14,Flexible,25.8,Bright,Moderate,Under Maintenance,None,903,60,High
2023-01-14,19:00,Saturday,A062,Private Office,13,Team Meeting,95,Collaborative,21.2,Medium,Loud,Under Maintenance,Whiteboard,930,55,Low
2023-01-14,20:00,Saturday,A017,Open Space,9,Workshop,60,Collaborative,18.7,Bright,Quiet,Occupied,Computer,424,61,Low
2023-01-14,21:00,Saturday,A090,Private Office,1,Client Visit,20,Flexible,18.5,Dim,Loud,Available,Whiteboard,313,54,Low
2023-01-14,22:00,Saturday,A002,Meeting Room,45,None,45,Flexible,25.1,Dim,Loud,Under Maintenance,Computer,307,50,High
2023-01-14,23:00,Saturday,A008,Meeting Room,8,Workshop,68,Flexible,21.7,Bright,Loud,Occupied,Computer,268,58,Low
2023-01-15,00:00,Sunday,A012,Meeting Room,2,Client Visit,5,Quiet,20.6,Medium,Loud,Under Maintenance,Projector,429,48,Low
2023-01-15,01:00,Sunday,A039,Private Office,20,Workshop,37,Flexible,21.8,Medium,Quiet,Under Maintenance,None,379,48,Medium
2023-01-15,02:00,Sunday,A049,Private Office,25,Team Meeting,61,Quiet,20.5,Dim,Loud,Available,Whiteboard,404,55,Medium
2023-01-15,03:00,Sunday,A013,Private Office,7,Team Meeting,85,Quiet,21.9,Medium,Moderate,Available,Computer,245,47,Low
2023-01-15,04:00,Sunday,A088,Private Office,47,Team Meeting,61,Flexible,24.9,Bright,Moderate,Under Maintenance,Whiteboard,874,62,High
2023-01-15,05:00,Sunday,A052,Private Office,1,Team Meeting,81,Quiet,22.7,Medium,Quiet,Occupied,None,615,58,Low
2023-01-15,06:00,Sunday,A034,Private Office,5,None,77,Flexible,23.6,Medium,Moderate,Available,Projector,189,57,Low
2023-01-15,07:00,Sunday,A075,Private Office,27,Team Meeting,73,Collaborative,20.9,Bright,Quiet,Available,Whiteboard,552,50,Medium
2023-01-15,08:00,Sunday,A010,Private Office,28,None,45,Collaborative,23.9,Medium,Quiet,Available,None,159,53,Medium
2023-01-15,09:00,Sunday,A062,Private Office,25,Client Visit,12,Quiet,23.3,Medium,Loud,Occupied,Projector,410,55,Medium
2023-01-15,10:00,Sunday,A008,Private Office,24,Team Meeting,94,Collaborative,19,Medium,Moderate,Under Maintenance,Computer,627,58,Medium
2023-01-15,11:00,Sunday,A075,Private Office,11,Team Meeting,93,Quiet,22.6,Medium,Moderate,Occupied,Computer,326,50,Low
2023-01-15,12:00,Sunday,A074,Private Office,4,Client Visit,2,Collaborative,20.1,Dim,Loud,Occupied,Computer,573,57,Low
2023-01-15,13:00,Sunday,A050,Open Space,33,Workshop,93,Collaborative,24.4,Bright,Quiet,Available,Projector,640,61,Medium
2023-01-15,14:00,Sunday,A008,Open Space,47,Client Visit,5,Flexible,21.4,Dim,Quiet,Available,None,762,58,High
2023-01-15,15:00,Sunday,A072,Open Space,36,Team Meeting,92,Flexible,26,Bright,Moderate,Available,Projector,856,49,High
2023-01-15,16:00,Sunday,A059,Open Space,14,None,7,Flexible,18.7,Dim,Quiet,Occupied,Computer,881,52,Low
2023-01-15,17:00,Sunday,A053,Open Space,43,Client Visit,43,Quiet,24.2,Dim,Loud,Under Maintenance,Computer,178,44,High
2023-01-15,18:00,Sunday,A032,Meeting Room,35,Workshop,32,Quiet,23.4,Bright,Loud,Occupied,Projector,532,60,Medium
2023-01-15,19:00,Sunday,A025,Private Office,14,None,80,Collaborative,24.1,Medium,Moderate,Available,Whiteboard,900,57,Low
2023-01-15,20:00,Sunday,A083,Open Space,42,Workshop,74,Flexible,20.5,Dim,Moderate,Occupied,Computer,252,61,High
2023-01-15,21:00,Sunday,A040,Meeting Room,47,Client Visit,76,Flexible,21.9,Dim,Loud,Occupied,Whiteboard,888,59,High
2023-01-15,22:00,Sunday,A008,Private Office,22,Client Visit,49,Quiet,24.4,Bright,Quiet,Under Maintenance,None,500,58,Medium
2023-01-15,23:00,Sunday,A050,Meeting Room,5,Client Visit,10,Quiet,19.9,Bright,Loud,Occupied,Computer,378,61,Low
2023-01-16,00:00,Monday,A058,Private Office,45,Workshop,94,Flexible,19.8,Dim,Quiet,Under Maintenance,None,156,65,High
2023-01-16,01:00,Monday,A074,Private Office,49,None,27,Quiet,22.4,Medium,Moderate,Occupied,Computer,285,57,High
2023-01-16,02:00,Monday,A021,Meeting Room,43,Client Visit,69,Flexible,22.2,Bright,Quiet,Available,Computer,497,60,High
2023-01-16,03:00,Monday,A066,Meeting Room,42,Client Visit,40,Quiet,20.3,Medium,Quiet,Under Maintenance,Whiteboard,704,48,High
2023-01-16,04:00,Monday,A028,Meeting Room,44,Team Meeting,15,Quiet,20.4,Bright,Moderate,Available,Projector,887,56,High
2023-01-16,05:00,Monday,A020,Meeting Room,20,None,67,Flexible,20.2,Medium,Loud,Under Maintenance,None,257,63,Low
2023-01-16,06:00,Monday,A070,Open Space,22,Team Meeting,98,Collaborative,24.2,Bright,Quiet,Available,Whiteboard,886,50,Medium
2023-01-16,07:00,Monday,A065,Private Office,42,None,47,Collaborative,23.2,Dim,Quiet,Occupied,Projector,792,68,Medium
2023-01-16,08:00,Monday,A023,Meeting Room,15,None,55,Flexible,24.7,Dim,Quiet,Under Maintenance,Projector,458,45,Medium
2023-01-16,09:00,Monday,A020,Open Space,46,None,63,Flexible,25.8,Dim,Quiet,Under Maintenance,Projector,539,63,High
2023-01-16,10:00,Monday,A026,Open Space,14,None,58,Collaborative,21.8,Bright,Loud,Under Maintenance,Whiteboard,688,58,Low
2023-01-16,11:00,Monday,A090,Open Space,24,Team Meeting,89,Collaborative,18.5,Medium,Quiet,Available,None,565,54,Medium
2023-01-16,12:00,Monday,A029,Open Space,35,Client Visit,61,Collaborative,18.4,Dim,Quiet,Available,Projector,762,44,High
2023-01-16,13:00,Monday,A096,Open Space,10,Client Visit,75,Flexible,20.4,Medium,Quiet,Under Maintenance,None,545,47,Low
2023-01-16,14:00,Monday,A022,Meeting Room,14,Client Visit,10,Collaborative,25.5,Dim,Moderate,Available,Whiteboard,849,65,Low
2023-01-16,15:00,Monday,A029,Open Space,3,None,88,Flexible,22.2,Dim,Quiet,Under Maintenance,Projector,900,44,Low
